Trait,Female_Evid_Ratio,Male_evidence_ratio,Overall_Evid_Ratio,Diff_Evid_Ratio,Trait_Sex
FBgn0035541,1.3405500292568753,2.829583532790809,2.544528134692069,0.6,Male
FBgn0035542,2.693444136657433,4.06649778340722,5.717044500419815,0.7714791851195748,Male
FBgn0035543,0.8748535270681977,0.1522396658504969,0.24785524879114024,3.214963119072708,Male
FBgn0035544,2.9840637450199203,0.7601760176017601,1.8070175438596492,2.587443946188341,Male
FBgn0035545,0.16262171196047087,0.12549240292628025,0.05974301231951252,1.112490097702667,Male
FBgn0035546,3.0221216691804926,2.631411711302769,4.5983205038488455,1.1310602024507193,Male
FBgn0035547,2.3098882912701697,4.079365079365079,5.056018168054504,0.7245095925846088,Male
FBgn0035548,0.13846591717660453,0.8054615211013315,0.2204424103737605,0.30911471117656686,Male
FBgn0035550,0.06994784004279792,9.3359173126615,0.7586282699494394,0.02406554019457245,Male
FBgn0035551,0.26943827356394795,7.859357696566999,1.5046963055729492,0.08843537414965986,Male
FBgn0035552,0.12170499158721255,0.09875017167971432,0.0329244673983215,1.0784619381657574,Male
FBgn0035553,0.2562814070351759,1.3494860499265786,0.4727540500736377,0.30633572828216854,Male
FBgn0035554,2.134796238244514,1.3467292461132296,2.0639601685178093,1.385923053981509,Male
FBgn0035555,0.08371714982389597,1.1470746108427268,0.20246505335938675,0.1702750146284377,Male
FBgn0035557,7.620689655172414,2.341687552213868,8.36768149882904,2.2245062474808543,Male
FBgn0035558,0.24960949703217744,0.42577080734271966,0.19868145040455495,0.7068487305312566,Male
FBgn0035563,4.1183621241202815,0.4008054631413063,1.4382810118866198,5.541291905151267,Male
FBgn0035567,0.156737998843262,0.3776476666092647,0.12628466844995073,0.5686274509803921,Male
FBgn0035568,2.316749585406302,6.1301247771836005,6.714561234329797,0.5441034549314804,Male
FBgn0035569,0.16635077999708411,0.13362618676491428,0.06058597375049715,1.077922077922078,Male
FBgn0035570,1.9038112522686024,2.958436417615042,3.4543429844097995,0.7578554163920017,Male
FBgn0035571,0.556420233463035,0.8231540565177757,0.5779092702169625,0.7471063550993666,Male
FBgn0035572,0.16703136396790663,0.12771356075556808,0.06241699867197875,1.1499596882558452,Male
FBgn0035574,3.0858018386108275,3.563605248146035,5.4,0.951219512195122,Male
FBgn0035575,1.6437541308658294,1.3148148148148149,1.7710426047800485,1.1828103683492497,Male
FBgn0035577,52.333333333333336,3.8780487804878048,43.44444444444444,4.805515239477503,Male
FBgn0035578,0.5698587127158555,12.605442176870747,3.501969611705121,0.11669458403126744,Male
FBgn0035582,1.1697857336588011,3.020100502512563,2.292181069958848,0.5194681861348528,Male
FBgn0035583,4.423728813559322,0.22212037885731745,1.0253164556962024,9.152284263959393,Male
FBgn0035584,3.8869883934025657,2.128666405944466,4.34045393858478,1.5260498894853174,Male
FBgn0035585,0.014455997971088,0.02053833397116979,0.00112626705043173,0.775410563692854,Male
FBgn0035586,68.56521739130434,3.171011470281543,54.55555555555556,6.428040854224698,Male
FBgn0035587,0.9351717464925012,0.6427104722792608,0.6952744225471498,1.320185614849188,Male
FBgn0035588,0.28390306531856846,0.9365770999757927,0.3903371567605145,0.44404332129963897,Male
FBgn0035589,18.851116625310173,1.557544757033248,11.048192771084338,5.3391442155309035,Male
FBgn0035590,0.998001998001998,1.4067388688327316,1.306140098010954,0.7957351290684624,Male
FBgn0035591,0.6168148746968473,0.42908181493390496,0.38480180024234034,1.2733731173628873,Male
FBgn0035592,2.8240917782026767,0.12580917534477906,0.5267175572519084,9.652463382157125,Male
FBgn0035593,1.2062879205736348,0.17388114453411593,0.3438602385351923,3.8780487804878048,Male
FBgn0035594,1.7425437092903668,6.246376811594203,5.334125098970705,0.43523501973448153,Male
FBgn0035598,0.3700976194553862,0.659062629614268,0.3802622498274672,0.6743407283382168,Male
FBgn0035600,4.442176870748299,0.4519056261343013,1.6238110856018366,5.259780907668231,Male
FBgn0035601,9.75268817204301,1.593192868719611,6.936507936507937,3.3835616438356166,Male
FBgn0035603,0.3812154696132597,0.8761726078799249,0.4484881405033496,0.5582391897156214,Male
FBgn0035604,1.7529249827942188,10.627906976744184,7.8202866593164275,0.3353363378400935,Male
FBgn0035607,3.996876951905059,2.988035892323031,5.950477845351868,1.234012845573862,Male
FBgn0035608,0.7849174475680499,1.831858407079646,1.2746659084446972,0.554001554001554,Male
FBgn0035610,0.40597539543058,0.24494242141300965,0.18906064209274673,1.3296447291788005,Male
FBgn0035611,0.8157058556513844,0.4321518080916577,0.4678899082568808,1.5469595670168736,Male
FBgn0035617,0.32736021237763396,0.01587301587301587,0.02537810817739041,5.410256410256411,Male
FBgn0035619,2.7105751391465676,0.3884068031933357,1.075765438505449,4.015673981191223,Male
FBgn0035620,1.2682166146867029,0.05722214880401744,0.17664362406236211,8.512485136741974,Male
FBgn0035621,1.4798512089274642,1.097535395909806,1.385923053981509,1.2535211267605637,Male
FBgn0035622,1.1528525296017222,0.3876843018213356,0.582591493570722,2.1458906802988595,Male
FBgn0035623,1.327611288914751,0.4303593777936706,0.6799664006719865,2.2375556454876566,Male
FBgn0035624,0.4106859460412626,0.7444395987788923,0.4207068016338128,0.64846486709252,Male
FBgn0035625,0.5473887814313346,1.7229407760381212,0.9738465334320257,0.437297879985627,Male
FBgn0035626,6.036059806508355,0.8744142455482662,3.106776180698152,4.095541401273885,Male
FBgn0035627,0.0936431989063568,0.15091353762048626,0.0395010395010395,0.7282350399654353,Male
FBgn0035630,0.1318619128466327,1.0806241872561768,0.25766388932557777,0.22831260555811453,Male
FBgn0035631,0.3951866062085804,0.2430080795525171,0.19065337103735672,1.385923053981509,Male
FBgn0035632,0.6116035455278002,1.3557126030624265,0.8779342723004695,0.5585427625170466,Male
FBgn0035636,13.760147601476016,11.326656394453003,50.282051282051285,1.188782489740082,Male
FBgn0035638,16.278617710583152,0.5154385300246259,3.929143561306223,11.461059190031152,Male
FBgn0035639,0.3366750208855472,0.3793103448275862,0.22268072749503287,0.8621973929236499,Male
FBgn0035640,0.2113870381586917,4.505849965588438,0.9478938397857316,0.10436223081170624,Male
FBgn0035641,1.3235550392099913,0.4161798548415649,0.6817321841496742,2.3264033264033266,Male
FBgn0035642,0.3814539803142808,0.49644594089038535,0.3008130081300813,0.8365472910927456,Male
FBgn0035643,3.4223327805417356,0.6494845360824743,1.746309646412633,3.362050163576881,Male
FBgn0035644,5.6170388751033915,2.8535645472061657,7.290155440414508,1.5244556642473968,Male
FBgn0035645,0.1675423234092236,4.563282336578581,0.8386577798207309,0.08902804247209366,Male
FBgn0035647,1.034587995930824,0.3831258644536653,0.5206234556168029,1.948765204570586,Male
FBgn0035648,17.6046511627907,40.8848167539267,149.9433962264151,0.6827934371055953,Male
FBgn0035649,0.4109347442680776,49.63291139240506,5.472491909385114,0.0346611484738748,Male
FBgn0035656,1.292920607623961,2.1189083820662766,2.018867924528302,0.7053933063312726,Male
FBgn0035657,1.359882005899705,7.088978766430738,4.763688760806916,0.35157965872613617,Male
FBgn0035661,10.347517730496454,3.5223289994347087,12.864818024263432,1.9761904761904765,Male
FBgn0035663,0.6151827175449223,29.53435114503817,6.266121707538601,0.06851876586082543,Male
FBgn0035665,83.21052631578948,0.2359029816159431,5.639004149377594,77.43137254901961,Male
FBgn0035666,1.6341784655910438,0.776988005330964,1.1780560849441872,1.6981450252951096,Male
FBgn0035667,17.69158878504673,0.2215605435944419,2.216726980297547,25.578073089700997,Male
FBgn0035669,2.1189083820662766,1.6622296173044926,2.4692107545533393,1.2123893805309736,Male
FBgn0035670,1.0629190304280558,0.1495904583991953,0.29449838187702265,3.6565774155995343,Male
FBgn0035673,0.16110304789550073,0.24204316099984471,0.09679188374006031,0.7574692442882249,Male
FBgn0035674,0.44378271070203934,2.676470588235294,1.14190093708166,0.27673156718799874,Male
FBgn0035675,10.142061281337048,3.7732696897374702,14.209125475285171,1.9433406916850624,Male
FBgn0035676,0.8450184501845018,9.8991825613079,4.025125628140704,0.18465867022064267,Male
FBgn0035677,0.28369704749679076,3.0733197556008145,0.9221528111484864,0.17543344108139877,Male
FBgn0035678,2.67816091954023,0.07095046854082998,0.34748189321205997,14.037593984962406,Male
FBgn0035679,0.3042060645582002,0.29136400322841,0.17370892018779344,1.0060180541624877,Male
FBgn0035685,0.8382352941176471,3.9504950495049505,2.2800328003280033,0.334668001334668,Male
FBgn0035686,0.5707834282348321,0.41995030173943915,0.3621658436914694,1.2271714922048995,Male
FBgn0035687,1.433830240340736,1.8933092224231465,2.1189083820662766,0.8626309662398137,Male
FBgn0035688,0.5313935681470138,1.5188916876574308,0.8505667360629192,0.4781966001478197,Male
FBgn0035689,0.983143282102132,3.3057050592034445,2.2102728731942216,0.42272808109550064,Male
FBgn0035690,1.9379360998898272,6.820136852394917,6.421150278293135,0.442741208295762,Male
FBgn0035691,0.28369704749679076,0.5420200462606014,0.2702445220704986,0.637331150225133,Male
FBgn0035692,3.36442989634479,8.142857142857142,11.38390092879257,0.579466929911155,Male
FBgn0035693,1.6542800265428004,1.3696682464454977,1.8109627547434997,1.1941854086670325,Male
FBgn0035694,0.4217167229429536,13.109347442680775,2.755868544600939,0.08902804247209366,Male
FBgn0035695,1.505480739116818,0.2243648607284971,0.4845054741139358,3.819277108433735,Male
FBgn0035696,11.519561815336465,1.2988505747126438,6.386888273314866,4.221932114882507,Male
FBgn0035697,3.968944099378882,2.881610868510432,5.820119352088661,1.312807169702226,Male
FBgn0035699,0.3961605584642234,1.694509936005389,0.763668430335097,0.3566220111921316,Male
FBgn0035702,0.5835312747426762,1.6041666666666667,0.90885230255309,0.49560665544961674,Male
FBgn0035703,0.6109544905356423,0.34839035900893306,0.3477088948787062,1.4249772658381328,Male
FBgn0035704,0.16533139111434814,0.10238390519498416,0.04780615586116568,1.3282887077997672,Male
FBgn0035708,0.17096018735362997,0.7293558149589278,0.23915737298636927,0.3708019191226868,Male
FBgn0035709,2.933136676499508,3.0941658137154553,4.956813104988831,0.9885657469550088,Male
FBgn0035710,0.6,1.617801047120419,0.9846192011907716,0.4992503748125937,Male
FBgn0035711,0.5807152736613318,3.321988114532685,1.572347266881029,0.29157248950597353,Male
FBgn0035713,0.0800594032671797,0.5249714067861228,0.09784547824893648,0.2814352074323242,Male
FBgn0035714,1.4024024024024024,4.284015852047556,3.5740423098913663,0.45058930190389845,Male
FBgn0035715,1.5173064820641913,0.9995001249687578,1.332361516034985,1.3487962419260129,Male
FBgn0035718,1.2896393817973668,1.569043031470777,1.664890073284477,0.8912529550827423,Male
FBgn0035719,4.333333333333333,1.664890073284477,4.05050505050505,2.015454202789295,Male
FBgn0035720,0.932367149758454,0.9403347077370846,0.9029495718363464,0.9955101022698928,Male
FBgn0035721,0.7528483786152498,0.31470829909613807,0.36332651670074984,1.8218694885361553,Male
FBgn0035722,3.1601664066562662,8.925558312655086,11.779552715654953,0.523519329651495,Male
FBgn0035724,3.3010752688172045,2.8332534738859607,5.05143721633888,1.110261144816671,Male
FBgn0035725,10.049723756906078,0.12771356075556808,1.2707919386886175,25.490066225165563,Male
FBgn0035726,0.17872403123618685,0.03039670273055126,0.02223358037311525,2.5398230088495577,Male
FBgn0035727,1.0741508944775733,1.4532352039251764,1.366863905325444,0.7881090746535538,Male
FBgn0035730,43.6927374301676,0.9915359721184964,13.36265709156194,12.937282229965156,Male
FBgn0035733,0.15473441108545036,15.736401673640168,1.560819462227913,0.03332472229398088,Male
FBgn0035734,3.69208211143695,0.4417012074247612,1.4242424242424243,4.657708628005658,Male
FBgn0035735,234.2941176470588,2.6613272311212817,105.66666666666669,12.745704467353953,Male
FBgn0035736,2.48280365694384,Inf,726.2727272727273,0.01035615054306643,Male
FBgn0035737,0.20973839407228187,0.0462987182840701,0.03399250355434923,2.4677069787602948,Male
FBgn0035741,0.5293442936341044,2.038359285985568,1.083876009377442,0.3869625520110957,Male
FBgn0035742,1.9069767441860463,3.381161007667032,3.6430644225188624,0.6967126193001061,Male
FBgn0035743,11.759170653907496,1.1551724137931034,5.950477845351868,4.792903692976104,Male
FBgn0035750,2.3444816053511706,0.07238605898123325,0.3114754098360656,11.779552715654953,Male
FBgn0035751,0.2474660845158272,12.513513513513514,1.9006526468455405,0.0559662090813094,Male
FBgn0035753,0.9738465334320257,0.10803324099722993,0.2165450121654501,4.536332179930795,Male
FBgn0035754,5.509357200976404,1.3508668821627976,4.082592121982211,2.615002259376412,Male
FBgn0035755,0.8735362997658079,0.8726591760299626,0.8194223334091426,1,Male
FBgn0035756,9.484927916120578,4.3872053872053876,16.467248908296945,1.6033192320208265,Male
FBgn0035760,1.746309646412633,3.5300113250283127,3.7309284447072737,0.6035277610743636,Male
FBgn0035761,1.3481068388611681,1.9884198729921552,1.969561989606533,0.7821341055914458,Male
FBgn0035762,0.13830392714854867,0.1210762331838565,0.04452278365321843,1.039775624681285,Male
FBgn0035763,2.341687552213868,0.11374077683419184,0.4556040756914119,8.501187648456057,Male
FBgn0035766,0.5405353360292702,3.173187271778821,1.4198427102238351,0.273277096928219,Male
FBgn0035767,7.130081300813008,0.10604175307617862,0.8854584020740043,22.18840579710145,Male
FBgn0035768,2.0349013657056148,13.571948998178506,10.816838995568686,0.29533678756476683,Male
FBgn0035769,0.2234286588163328,5.944444444444445,1.1287919105907398,0.09170305676855896,Male
FBgn0035770,1.9314767314034444,0.9342359767891684,1.483700714063955,1.6195153896529142,Male
FBgn0035771,0.6625103906899418,0.09905206759170215,0.1495904583991953,3.4868199663488504,Male
FBgn0035772,0.893491124260355,0.8850141376060321,0.8796992481203008,1.0135917442738485,Male
FBgn0035776,1.4945431867789212,1.3781212841854935,1.656042496679947,1.058142526369951,Male
FBgn0035777,5.541291905151267,13.084507042253522,22.880597014925375,0.6356573297894091,Male
FBgn0035779,1.6872690628149145,2.7914691943127963,2.9312039312039313,0.6974326331423721,Male
FBgn0035780,3.347826086956522,1.2142264046498754,2.7037037037037037,2.1104199066874028,Male
FBgn0035781,0.7889087656529516,2.1262211801484954,1.4081878386514148,0.49560665544961674,Male
FBgn0035782,6.428040854224698,1.2352612461581447,4.301524188204109,3.149377593360996,Male
FBgn0035785,0.927246446639364,3.4444444444444446,2.234937323089365,0.399825021872266,Male
FBgn0035787,2.091190108191654,5.134969325153374,5.552006552006552,0.5643332029722331,Male
FBgn0035788,0.2676279511963239,1.6737967914438503,0.5512895094046927,0.26422250316055623,Male
FBgn0035789,0.09844844157627353,16.660044150110377,1.3094688221709008,0.01962783583991843,Male
FBgn0035790,0.4697776961234613,8.66183574879227,2.382663847780127,0.12438510189739986,Male
FBgn0035791,0.4091949973577594,0.940805434255216,0.5063076633402372,0.564945226917058,Male
FBgn0035792,3.145077720207254,0.366120218579235,1.1551724137931034,4.610098176718092,Male
FBgn0035793,4.2805280528052805,0.3225326500247975,1.227791701475912,6.699711260827719,Male
FBgn0035795,24.806451612903224,12.651877133105804,67.96551724137932,1.520478890989288,Male
FBgn0035797,4.7224606580829755,3.956629491945477,8.815950920245399,1.167434299647792,Male
FBgn0035798,0.23973345730667903,0.5726361313151169,0.2360939431396786,0.5426147319706903,Male
FBgn0035799,0.5704750687082842,0.4398848092152628,0.3736263736263736,1.2050716648291069,Male
FBgn0035800,0.32978723404255317,0.6129032258064516,0.3127666557269445,0.6635475150758994,Male
FBgn0035802,0.11003191341751076,0.0269576379974326,0.00997348819593485,2.0234315948601664,Male
FBgn0035805,1.074688796680498,7.064516129032258,3.8810250152532033,0.2830793905372895,Male
FBgn0035806,2.229713362939039,0.7086715079026057,1.45474071801166,2.257328990228013,Male
FBgn0035807,5.600660066006601,1.2484541877459248,3.86322188449848,2.838771593090211,Male
FBgn0035811,53.42176870748299,0.4760147601476014,7.869179600886918,28.850746268656717,Male
FBgn0035812,0.7648356496801235,3.27807486631016,1.88912964969303,0.35823429541595925,Male
FBgn0035813,0.7513134851138353,5.4935064935064934,2.4965034965034967,0.2519561815336463,Male
FBgn0035815,0.22230710466004583,1.5078369905956113,0.4678899082568808,0.25,Male
FBgn0035816,1.433830240340736,9.362694300518134,5.745362563237774,0.2924071082390953,Male
FBgn0035817,14.93625498007968,1.9618659755646055,10.940298507462687,3.82218203737191,Male
FBgn0035823,3.4617958728388176,0.5788434971383462,1.7045300878972278,3.5897877223178427,Male
FBgn0035824,2.094777562862669,0.7459624618070712,1.3816612086930633,2.0935808197989174,Male
FBgn0035825,0.6270083384177344,0.8908059560387616,0.6684045881126173,0.7695200176952002,Male
FBgn0035827,0.06609808102345416,0.0046464900163255,0.00162764492299987,3.5428733674048836,Male
FBgn0035829,4.468215994531784,0.02406554019457245,0.30548302872062666,46.61904761904762,Male
FBgn0035830,0.05652403592181722,0.02066853789231947,0.00489888204999371,1.5682182985553772,Male
FBgn0035831,0.11622715222547789,1.4968789013732835,0.30718954248366015,0.15640358485111305,Male
FBgn0035833,2.125,8.269988412514484,7.298755186721992,0.4380729822038468,Male
FBgn0035838,6.246376811594203,0.28493414712495985,1.5324469768914213,9.75268817204301,Male
FBgn0035839,0.9598236158745712,1.380952380952381,1.220988339811216,0.7582417582417582,Male
FBgn0035842,1.1715526601520088,7.639308855291577,4.509641873278237,0.29470788153422883,Male
FBgn0035844,0.34048257372654156,6.590132827324478,1.6084121291164004,0.12343771942142956,Male
FBgn0035845,1.1668472372697725,0.941747572815534,1.0784619381657574,1.1511158913686474,Male
FBgn0035847,0.6746912288046891,0.733102253032929,0.6184503338053814,0.94884287454324,Male
FBgn0035848,1.8099754127151388,0.1569052783803326,0.44691625972146864,5.595218466611707,Male
FBgn0035849,0.30633572828216854,11.965964343598054,2.095975232198142,0.07080712086735377,Male
FBgn0035850,0.8917001655237645,2.0592734225621414,1.4968789013732835,0.5655577299412916,Male
FBgn0035851,0.19940029985007496,0.4255167498218104,0.17044623262618874,0.5720180782078994,Male
FBgn0035852,3.813477737665463,5.831767719897523,9.512483574244415,0.7777777777777778,Male
FBgn0035853,0.9656019656019657,0.04112441436751692,0.11157426705571766,8.184845005740527,Male
FBgn0035854,0.3114754098360656,0.22137404580152673,0.14893005888266553,1.247191011235955,Male
FBgn0035855,0.33980907720649806,0.5290519877675841,0.3020833333333333,0.7391304347826086,Male
FBgn0035856,0.9900497512437813,0.08239751048572588,0.17629760329363328,5.254886630179828,Male
FBgn0035857,1.2528865108420164,0.3893713094824592,0.5920398009950248,2.216726980297547,Male
FBgn0035858,0.1278725504018046,5.354249404289118,0.7893088794453142,0.06809078771695594,Male
FBgn0035859,0.5717092337917485,0.8437427978796957,0.5810276679841897,0.7833259028087383,Male
FBgn0035861,15,1.863278453829635,10.157601115760112,3.787552363853979,Male
FBgn0035865,28.197080291970803,4.457025920873124,36.735849056603776,2.90625,Male
FBgn0035866,0.5197568389057751,0.03159252095422308,0.05471324983520105,5.8434559452523525,Male
FBgn0035867,0.2374323279195669,0.16414435389988358,0.0882873078492722,1.2371364653243848,Male
FBgn0035868,0.5735641227380016,0.4134275618374558,0.358695652173913,1.2333891680625348,Male
FBgn0035870,0.5467904098994586,1.8653295128939829,1.0408163265306123,0.4139271827500884,Male
FBgn0035871,3.4370493621741542,0.7853157777281857,1.9917726252804784,2.7753657385559225,Male
FBgn0035872,0.5701668302257115,3.23728813559322,1.4775472282440385,0.2993340912782199,Male
FBgn0035873,3.514672686230248,1.224694104560623,2.8040893961008084,2.1201248049921997,Male
FBgn0035875,4.420054200542006,2.493449781659389,5.67779632721202,1.483700714063955,Male
FBgn0035876,1.1645021645021645,0.3990905911157748,0.5958507879513265,2.097173828881146,Male
FBgn0035877,5.666666666666667,0.6214025131738954,2.337505214851898,4.956813104988831,Male
FBgn0035878,0.6132284734825569,0.1373329542223486,0.17405341943058408,2.638017280582083,Male
FBgn0035879,1.3738872403560831,1.6622296173044926,1.7864855451062347,0.8890200708382526,Male
FBgn0035880,3.592422502870264,1.7091093802912292,3.6701692936368944,1.636783124588003,Male
FBgn0035886,1.6818638954073082,0.6306563391765185,1.0795425006498571,2.0063885757234123,Male
FBgn0035887,2.974167908594138,0.6464293064416546,1.583979328165375,3.0221216691804926,Male
FBgn0035888,0.22193371009622728,0.2243648607284971,0.11203780928551572,0.9607843137254902,Male
FBgn0035890,0.6789087093389297,1.8459622909996445,1.1476510067114094,0.4812071838548417,Male
FBgn0035896,0.08902804247209366,4.161290322580645,0.5209125475285171,0.05932203389830508,Male
FBgn0035900,2.7896731406916153,1.8540849090260436,3.284949116229245,1.360578341693715,Male
FBgn0035901,0.09814687714481812,0.5209125475285171,0.12296462661426164,0.32625994694960214,Male
FBgn0035902,0.10253583241455348,0.638001638001638,0.1402508551881414,0.29680661371372996,Male
FBgn0035903,1.094240837696335,5.8493150684931505,3.456824512534819,0.3119055428009183,Male
FBgn0035904,6.054673721340388,0.4839547393804489,2.1262211801484954,6.136485280999108,Male
FBgn0035906,0.4622555291537196,0.16397497453804744,0.15540150202195263,1.9476787030213707,Male
FBgn0035907,1.3675643681562593,0.15891641315370128,0.3663535439795047,4.35475234270415,Male
FBgn0035909,0.7997750281214848,0.2757136022962845,0.35455469014561464,2.0441400304414,Male
FBgn0035911,0.27145581691036236,1.8358738036157392,0.6009605763458075,0.2378152560730311,Male
FBgn0035914,1.2805017103762828,14.238095238095235,7.316008316008316,0.20463785574461676,Male
FBgn0035915,0.5203344735841885,0.7671747294013695,0.5316867700555237,0.7440592980161326,Male
FBgn0035916,4.361930294906166,0.6474464579901154,2.0395136778115504,3.941321803582458,Male
FBgn0035917,0.6420361247947455,1.2876751501286818,0.8669778296382731,0.6138793625176518,Male
FBgn0035918,0.00793750787451178,0.33177959047777594,0.01419878296146044,0.10972395616590372,Male
FBgn0035921,0.7319766183156527,5.578947368421052,2.631411711302769,0.23685837971552257,Male
FBgn0035922,0.5879317189360858,1.2402688322598712,0.784121320249777,0.5854141894569956,Male
FBgn0035923,0.09935412944894874,0.16346713205351948,0.04465917994254374,0.7222820236813778,Male
FBgn0035924,0.44508670520231214,1.195389681668496,0.6191054442420563,0.4856081708449396,Male
FBgn0035926,1.5518341307814991,0.737619461337967,1.10581732034746,1.7164685908319186,Male
FBgn0035928,0.15556839520439117,0.30484423421954004,0.11157426705571766,0.6566576931041623,Male
FBgn0035929,2.2626427406199023,0.542317331791016,1.1668472372697725,2.757632691404415,Male
FBgn0035931,0.08725197064419679,3.0180813661476646,0.3990905911157748,0.07411385606874328,Male
FBgn0035932,0.10375275938189846,0.4842300556586271,0.1210762331838565,0.3568521031207598,Male
FBgn0035933,0.2059089538739825,0.07584722969338353,0.04411380840511616,1.7816411682892908,Male
FBgn0035934,6.611798287345385,8.70873786407767,20.5633423180593,0.8527095877721167,Male
FBgn0035936,0.3826477704804701,0.6158351848111493,0.350438892640108,0.7185821697099892,Male
FBgn0035941,0.5984015984015985,0.8867924528301887,0.6289961311341885,0.754770783066462,Male
FBgn0035942,2.4173430158052116,0.08710422611767903,0.3944570332926617,10.695906432748538,Male
FBgn0035943,0.3033561420658195,2.656307129798903,0.8514232816477667,0.21414478676582183,Male
FBgn0035944,1.0576131687242798,0.05582684439751881,0.1544011544011544,7.324661810613944,Male
FBgn0035945,0.9029495718363464,0.422475106685633,0.49981252343457067,1.727582679849983,Male
FBgn0035947,0.0329244673983215,0.04506858262573481,0.00616274682429883,0.8132366273798731,Male
FBgn0035948,5.405124099279424,33.04255319148936,47.48484848484848,0.36939404313591234,Male
FBgn0035949,1.3371311714869998,4.3156146179401995,3.501969611705121,0.45322434150772023,Male
FBgn0035951,2.3030553261767133,0.4942099364960777,1.1208907741251326,3.158004158004158,Male
FBgn0035952,1.4737167594310452,0.8214936247723132,1.1482277121374866,1.523659305993691,Male
FBgn0035953,2.587443946188341,0.6587186398507153,1.4883359253499222,2.7313432835820897,Male
FBgn0035954,0.18255728011825573,5.855184233076264,1.0429009193054135,0.0745466756212223,Male
FBgn0035955,0.6999575010624735,0.3333333333333333,0.3520365049856346,1.6446280991735538,Male
FBgn0035956,0.5661707126076743,0.2236157846436219,0.23819842129701285,1.8530670470756063,Male
FBgn0035957,0.4303593777936706,1.7008777852802162,0.777382803821373,0.374334306820134,Male
FBgn0035959,2.946719289590528,0.3682230203523174,1.074688796680498,4.555555555555555,Male
FBgn0035960,9.32258064516129,3.4077134986225897,12.114754098360656,1.9542097488921713,Male
FBgn0035964,2.3557046979865772,0.8925952211970665,1.6899798251513114,2.0109145652992098,Male
FBgn0035965,0.419698314108252,73.76635514018692,7.273009307135471,0.02973355644227056,Male
FBgn0035968,0.5686274509803921,0.15307004900547708,0.18238250073898907,2.3783783783783785,Male
FBgn0035969,0.32450331125827814,0.628001628001628,0.33377792597532513,0.625685836212152,Male
FBgn0035970,0.38432254715348674,3.6484601975595585,1.190580503833516,0.19402985074626863,Male
FBgn0035971,0.3845621322256837,0.8591680223100163,0.44613159797541574,0.5558148580318942,Male
FBgn0035975,1.4213075060532687,5.467259498787389,4.161290322580645,0.403755044744692,Male
FBgn0035976,1.7192386131883073,0.1735367463693707,0.45322434150772023,5.024096385542169,Male
FBgn0035977,48.68944099378882,0.4396256973186971,6.640878701050621,26.77777777777778,Male
FBgn0035978,1.5380710659898478,7.928571428571429,6.239819004524887,0.3468013468013468,Male
FBgn0035980,5.504065040650406,1.7313076135199728,5.0606060606060606,2.2706459525756335,Male
FBgn0035981,3.481792717086835,0.6386726751331422,1.7729636048526862,3.18848167539267,Male
FBgn0035982,1.540489044140997,0.7414018284719199,1.111375032990235,1.628984554715741,Male
FBgn0035983,0.3240648791790798,0.30399348003259985,0.18448326917382293,1.035105571101501,Male
FBgn0035985,4.797101449275362,1.4554941682013505,4.015673981191223,2.258655804480652,Male
FBgn0035986,0.6491445062873634,0.20700060350030175,0.23513972518141116,2.1019775106630476,Male
FBgn0035987,0.7301038062283737,0.737619461337967,0.6303240269003464,0.9895548371051978,Male
FBgn0035988,0.6460905349794238,0.3413816230717639,0.3445378151260504,1.5493945188017846,Male
FBgn0035989,4.813953488372093,0.9821605550049554,3.0588533739218673,3.004004004004004,Male
FBgn0035993,63,17.140589569160998,265.6666666666667,2.1372549019607843,Male
FBgn0035995,1.3364485981308412,0.15623645035409742,0.35616206136633327,4.536332179930795,Male
FBgn0035996,1.3161551823972206,0.5888778550148958,0.8107741059302852,1.7903732124171607,Male
FBgn0035997,0.513431706394249,0.2672263583082528,0.25019534302234725,1.609262883235486,Male
FBgn0035998,1.420574886535552,0.03092783505154639,0.144001144001144,12.513513513513514,Male
FBgn0035999,0.5296367112810707,1.6863666890530558,0.909307875894988,0.4161798548415649,Male
FBgn0036000,0.5990405756546072,6.319304666056724,2.3486814566764336,0.1892374015162777,Male
FBgn0036004,0.12454315434354792,0.09649122807017543,0.03399250355434923,1.158079309414621,Male
FBgn0036005,0.1597564511452595,6.117437722419929,0.9694731659281144,0.0617120106171201,Male
FBgn0036007,3.0180813661476646,4.718370264474625,6.5829383886255926,0.7440592980161326,Male
FBgn0036008,15.293279022403258,0.5689350853108452,3.953560371517028,9.840108401084011,Male
FBgn0036009,1.096985583224115,3.825090470446321,2.7192003719200373,0.44404332129963897,Male
FBgn0036010,28.52029520295203,4.2631578947368425,35.69724770642202,3.1237113402061856,Male
FBgn0036014,0.5381657373582004,0.3097576948264571,0.2791813239526703,1.4442407577146348,Male
FBgn0036015,1.0844189682126106,0.938454082868912,1.0258293238794631,1.1220159151193634,Male
FBgn0036016,0.8083182640144665,0.29575639779721413,0.36939404313591234,1.9531192321889996,Male
FBgn0036018,1.341235001463272,31.520325203252032,12.136288998357964,0.13122171945701358,Male
FBgn0036019,0.5744932099980319,0.4267879436418762,0.366120218579235,1.235885969815539,Male
FBgn0036020,0.22212037885731745,0.14992094293517322,0.08401084010840108,1.2669311419665628,Male
FBgn0036022,0.639680262348842,0.0317255610007738,0.07195497789092858,6.729468599033816,Male
